Year,Country,GDP_per_capita,Inflation_rate,Unemployment_rate,Trade_balance,FDI_inflow,Debt_to_GDP_ratio,Savings_rate,GDP_growth
1993,USA,49263.36377048589,5.509019218694937,17.55425248323364,-12.565073266088564,12.087589373046544,149.96770324577577,46.46387006943475,-9.979753388449176
2018,Germany,17330.165131354017,9.11099915718715,9.065068097595635,-1.4339256268938385,7.458534664937289,114.24105567755049,10.788082719763644,-8.452145542829056
2007,Brazil,45231.632545501896,2.0568697259145807,15.8768955726622,7.172742659788593,44.46509447790113,34.843891430827185,25.060043640176165,5.040148349578185
2015,China,26027.525669245795,6.606779690601655,8.016229937493259,5.595418291297577,14.476213851902092,87.38143391579379,41.69095807350026,-5.51935338725605
2023,Germany,59229.71878705989,8.19367177992557,8.080571299403523,9.452163020274206,11.957018369840574,96.35521286159363,45.01934419677438,-0.3714168661290107
1999,India,45904.42239069785,9.500254871071245,4.819972035421163,11.323563798095066,42.997750040885876,42.64738775928083,28.372895837756044,0.7467868020312016
2003,Brazil,17925.658055394233,3.704731339661723,10.480986790659777,8.195505037762747,41.0382478591713,145.17591244314488,30.42646362391774,-4.275349911896069
2020,Brazil,9200.0841898656,7.387321114278499,15.405102410456179,5.147632288167781,22.968977055707047,42.82537109250012,35.13577876084726,-3.5469346925000758
2004,Germany,7771.158603657128,5.618723585876381,18.983753694711844,-14.048325245519065,24.972704209960952,43.08252956271896,48.26221115646719,-4.929216462702376
1997,Germany,29141.55689725915,1.0759747976314478,13.264548862794634,1.0490002022833202,11.669686536867077,138.97172793669216,32.12014824250273,-8.190235146369794
2003,China,22280.323882530378,7.054997504434962,17.673304141507565,-13.869068252554417,4.836781853498318,80.47670630581723,30.176386675535582,-7.896622070907108
2012,USA,46995.858025063026,7.055917303259513,16.982409037933863,9.242034513480679,29.09815944242739,28.214476305687107,5.6540360869695805,0.18646877676870321
2010,Germany,37456.69927361019,9.340764646042102,5.946831900579775,-5.378264266201272,5.818901157920443,97.76437499200871,8.642736591006024,-3.4128363364327274
2005,Germany,22291.253070349747,5.224468238605238,11.258896291514734,1.8728812235376289,23.01445280087584,98.23742532229622,30.97272319807983,-4.063278118530007
2007,India,14700.455566761448,2.6873837467498896,4.987700103931655,-6.616640780432922,47.084362727137524,28.385098629253033,47.13081745132414,2.671815881558349
2013,Brazil,13267.984574684224,0.9233563227624519,14.596603746547794,8.475004331408808,47.68888506935863,146.42792443237607,44.001110677972775,-1.8425142017987954
2015,USA,61202.92548912715,4.4486007735161035,19.148294360183293,11.595075799257078,12.727282040820572,90.72389548829483,49.21605153464921,-3.8826082506744135
2014,India,20826.06794631637,3.368208650736267,5.330520787338861,-3.040725173608081,31.581557582237064,92.77344388336935,28.75253169025733,-2.998160097099719
2018,China,47361.19211421294,7.730338907226818,15.476013223643202,10.88767180532967,24.229736941285026,87.61500388531128,40.456892229699505,-5.452668816691857
2004,China,57694.585319107304,3.8655437659899428,13.748048564753637,-6.987749776310029,43.908571251719195,99.3951313538006,42.81801491702032,2.0114083528434556
1990,Germany,44915.285227007844,9.516176364991017,12.921285629137696,1.039827692265714,14.300112349526609,54.358967860588145,34.16142457988878,-3.5423960344198173
2014,Germany,60871.74005705147,9.64194692838395,9.632043989701767,10.762842895161118,1.1814179347884255,57.341375236729306,20.243745689652826,-4.235683538384841
1996,China,30505.591899350842,6.398631607068227,9.037238011814814,-5.223559721526289,8.96549909063934,86.47408167349725,26.14902955960075,-5.867273049974707
1998,Germany,67154.44239218163,9.322272726641387,3.7692362133210935,13.621267952342574,18.126617257300506,124.86916111926534,43.60626825096055,-1.0745330769751194
2013,USA,13654.425271576301,7.728116272887709,6.704448040284229,-11.34361494655849,16.470335358753943,26.482394944243254,18.434656669197377,-2.691603394914579
1990,Germany,11639.719427739976,5.695166589263699,3.2580069988760574,-14.451747908294813,39.77678303702141,98.44254758863198,46.568440906999186,-0.009271956676420556
1997,Brazil,47814.989503483834,2.212925386516392,12.884090794894348,12.12406057734572,34.347472640803055,124.88115852582082,15.34128536401993,-3.254575704392913
2013,Germany,66284.02419186202,4.85668046338148,4.7995050099244505,-12.940540015563833,15.678259661129966,40.39924536483953,38.72823868205513,-1.2459575987546896
2000,India,57577.42500636132,5.828307401944867,17.841329698505174,14.756675878424751,23.429447041144456,21.95293045747362,33.375165545558225,-0.3826748912457201
2006,USA,9967.095863473343,8.707635016982596,11.89343135185181,13.541905859373184,5.682396093958426,60.652728368389546,38.731974850434305,-5.557169990920139
1997,India,23158.901405756566,5.072667077088816,14.894728453998043,-10.88937269891038,45.009175796184934,96.45868187484776,24.680640759466765,-2.643155712896234
2024,India,65470.72751445854,9.027909390440588,9.98457056128844,1.127538770776976,46.83581639797817,37.9768125426172,46.968847814929305,2.47504252035623
2024,Brazil,21448.798132050997,6.906315300722954,12.529856753017826,-9.45239107598567,49.010373233665966,75.39590822642312,33.46124910851648,-1.700949640792912
2022,USA,55776.077546149754,1.801491099009878,19.02520600843272,-2.1553448090964054,43.559088708506046,91.80179465865614,17.97331120494153,-2.2294760252468553
1994,USA,58633.592735365746,9.952323008588383,4.406478673602403,-13.15724612220502,9.52408349711505,97.85480231845123,33.73047817934646,-3.6386134046524203
2017,USA,37204.38672496381,5.508710277162169,7.316942122702835,-8.282262366102314,3.263627676879813,55.67352373004877,17.9067086243164,-1.7144806149482743
1996,USA,30112.679140140506,4.222653815886249,16.259801557479253,-4.101816108033013,29.400239643221024,72.00385267821788,18.213457629194338,-5.363227230580328
1998,USA,34258.08810728438,6.761580762460502,4.678532517005319,-1.8405749926183557,45.71764631727241,121.18409977878264,22.981933022939057,0.7694924542138422
1997,Brazil,19752.70513374867,1.5344864828198712,4.286238766369884,14.324887746266796,9.690216721327399,142.35791023568913,43.359368790610354,-13.504315505862415
2001,Germany,62810.409548374875,6.547117144156866,9.146203778818656,9.235969370519438,1.3451028165829513,132.04444304537344,27.51340434772964,-5.858048239313107
2023,India,34290.27768743427,5.233242004743094,4.566855294031349,7.122298329358387,40.46930625557997,93.35685522534615,35.55053790035933,0.2940989245559318
2022,USA,62359.86362964649,4.3634036649865395,12.946333517505453,1.111239442259226,4.762988530049967,73.33806438271304,22.638548312350835,-4.093947565061505
2012,Germany,11870.076193907815,9.553690201199542,6.846679263882197,10.1999328181303,21.27159556359149,63.28435986828437,16.862244791309664,-7.632964099123079
2013,Germany,69237.89261500855,5.464127308954506,18.22686537438933,-4.820314930328667,34.265479522250466,36.244353590922344,47.95880723223041,1.0559214352959603
2024,India,33812.750683835184,2.581616054964415,16.319501374369363,6.266973383199481,12.603081687352827,33.85166213809469,32.16115612053782,-1.3664939719191127
2011,Brazil,8109.003325616855,4.860153054084337,14.894988503691096,14.813519261345164,5.114165608889609,109.4864912387755,47.02781023622232,-10.061174190291904
2016,China,7471.42013543457,9.23418034344039,13.488048465536533,-5.561132731944037,38.731040194335606,53.77327410225085,14.153585098924177,-3.97229883858673
2024,China,53503.47173631951,2.1729069776406496,17.678917415804875,5.220526046519019,31.87857915946503,53.10601923621808,11.610237376081974,2.0467357251802816
1990,Germany,47837.309723239254,2.5325918675382506,6.792055046226867,10.329445924571473,49.436033739853436,149.76535708211213,43.51203082057566,-1.4427621049964297
2024,India,57138.48627829319,0.6237808936922956,17.842850326991872,12.474227500520168,17.871093632678004,44.4303745235934,35.64127456777632,-3.3960227553097315
2003,China,11848.889706932387,0.6348054692597882,16.42136907320889,6.537980728203053,4.026356928219785,39.24776873354786,13.39603246641386,-2.6578148778318234
1992,Germany,7312.106357310642,8.37922045610587,15.718734048590655,-6.491762297485913,36.983151731429494,32.829079608789684,17.1211865298592,-3.47222535189751
1990,Brazil,38057.6538140926,7.45516476500808,12.541346527273708,-5.2115354529316065,26.564937523809036,95.3746948716835,41.029877368639006,-5.13111809824461
1994,China,30193.69004638002,3.8728900362936036,7.186150736500202,-14.377259036281075,11.446992638067618,101.62229738027318,25.424087899817124,-3.883916935260051
2015,Germany,35026.55088361213,7.133955993661941,10.200314571862238,7.8265793301452895,39.30472046123321,67.47963041339466,35.17432279277409,-0.4400402596392593
2003,Germany,69453.2465765678,4.254456299944717,16.490701127159625,-13.71781181814146,10.984018806647244,89.60373361649081,19.32584099612049,-4.038831982711976
2016,USA,68098.74724859357,9.552519561979361,3.5402342340745157,10.939570638082373,13.772421086813893,122.49193902283864,22.155347874869452,-4.79237527670162
1998,Brazil,66250.50032875754,9.68700047354733,16.29486307748389,-11.440181565763837,5.533899163969238,126.35354188182728,49.582065138039724,-7.334989795038504
2004,USA,55949.7739898988,4.231540870188763,7.0812025882886305,-9.843704635922272,20.572181672511867,144.5285698430343,16.142768922862334,-5.8413971738319015
2004,India,28064.688416697874,8.615108110238246,5.453256412267251,-0.7042058750328799,21.527531972933527,127.15483816997369,27.79053696664313,-3.1647398707030905
2015,USA,31788.510467080152,7.844345896125929,4.966922409065137,7.1364124550622705,26.213527727066623,93.42938677326546,42.99810544357395,-5.912985981204491
2002,USA,40725.042841730094,3.4449994031319986,3.463250203163857,-10.82993384402767,35.7392490890651,43.35540555878998,15.765044614963609,1.7521621728058867
2021,China,58984.73966631459,2.704378374560507,11.900970248764699,-1.7978677480050465,45.39894550534086,32.96926250136951,23.684619050794883,0.5958370497974359
2021,Germany,9466.334113687404,4.8532291787319215,6.710417835793401,-0.5144617676968561,7.7489708455026225,27.086545688411697,32.67910793164947,-0.2113185107443034
1993,Brazil,32579.297582517727,7.922813985836859,19.820340018253738,-8.631430749942261,3.663056819084196,106.64835813209989,26.653466816379613,-8.37938181345007
2019,USA,10370.148124852465,9.621593954923082,12.765424849827498,-11.533248699581048,1.908030446122331,124.9797132017391,25.677601995664286,-11.492144913453064
2012,Brazil,38452.74312727825,7.754001154232439,5.344049579052177,10.092627689569184,8.037447525371997,86.12891358893027,21.312937909495563,-2.562376185726345
2004,USA,63428.5535604053,8.624466357674516,14.708963193793211,0.07396949288296639,33.23952480329967,27.11284272837319,31.39908474987163,-3.3753610821501923
2018,India,55861.520096655964,6.229110908619907,18.26164063066533,-14.568562920475411,36.64637682182833,89.61117469687396,33.09677140656247,-1.4461452738738712
2002,USA,19809.75714030215,8.436374393000197,15.668051421283444,9.089439039273117,39.53877996287799,141.64740399819155,34.398029340561315,-3.8729085613237317
2021,China,68439.40522392151,7.951998151032468,4.29947763767061,14.423814162437544,12.94170238331279,97.68971482121987,8.16656485577132,-2.0445794016651657
1996,Germany,48377.77587301785,4.0813626482996614,18.23003108027521,3.1777858624274202,15.988845849814476,125.22557350016594,33.3965379070422,-6.807303381645337
2011,India,5677.800460831199,5.743907870146851,16.4967995596194,0.11125161252212123,24.673597632709473,124.01984429092758,47.895673045155476,-9.557407859824897
2017,USA,21601.87650453927,8.1451546589021,5.691166301795444,11.352475891348849,4.095971746151099,141.17678297148487,29.344380598763767,-5.8868247549368915
1991,Brazil,21946.364494794576,0.9375389748045855,3.8803601084578867,13.57550369053796,30.945934637351062,120.12973953448353,37.18701871291599,-0.7292933841943394
1995,India,9501.529908580895,8.176753182380384,12.474279780343245,7.636107477073814,49.20301665011213,117.20106682170164,30.0529538491648,-5.26189144595443
2017,India,67388.72367493538,2.1899371784657227,5.652608792779607,-1.6364121079713652,18.679509257522124,50.43334644618328,43.46332783663904,0.19256600536067658
2017,USA,36086.59414743504,5.38949436265367,17.188046194119625,2.7666419799432127,37.88952627947781,27.79027019174059,46.831239256890605,2.921197224537128
2009,India,63227.948829172325,8.178616675781408,9.091689163418454,6.028060950539977,25.50166186291079,87.287930456995,13.289895468336168,-0.5890833111920155
2019,Brazil,25944.007723900842,2.911300242488601,18.519171560521784,-9.171792869945957,7.262780373658754,36.176447033078176,24.658701645070696,-6.71864839009047
2000,India,13140.182078133763,2.8351706734084536,12.616698926397097,-1.5839690335068592,29.52963499132673,145.08546391613885,22.65719454197246,-6.495244375814821
2017,Brazil,35831.8471439039,4.326261785391393,6.105430532074358,9.89463794151855,15.693839153759182,57.690219142293714,23.23468054846754,-1.7697145169886657
2014,USA,12407.181256430616,8.999106576987527,5.373180745116602,4.641760454953289,2.6857572142194535,130.8827464399581,10.648588155254416,-7.7657320196602155
2022,Germany,36591.007693540094,0.5042064236534749,12.800031438481817,-2.663877983644378,32.111556775769444,70.39120127631972,41.61270766913237,-0.48760797019439367
1990,India,64819.316779261506,9.063139418098382,15.952021401661547,4.9008760204404425,43.08768511691165,62.015252481459065,6.609480935672086,-0.7818816908320574
2016,Germany,38849.92921922383,1.9611667340952739,16.285596011617095,-11.453327637826204,17.893718578093832,141.57061440896075,28.77019734772206,-5.825015845519326
2002,Brazil,45072.48224818043,9.90582057264108,7.687875875501781,-2.95507168305371,20.124481813425753,67.23193437120912,34.784527462011106,-3.125425246355782
1992,India,15181.498403297539,9.571046433865448,6.472194901506847,8.793856138891691,44.660062465393366,70.73742812620773,14.336124712649474,5.631545290354827
1995,China,7842.8156821980165,5.199414301117192,3.284857176370501,-8.38473638590056,40.86683185500044,33.791931349678194,45.7632586444458,1.5020717674740947
1997,Germany,12202.517541687457,5.370842354219968,14.54638557041988,-9.421154773277468,36.03268835403708,107.15806648672621,42.734714316115685,-4.43003385651321
2016,India,43904.55241948377,5.074718732620616,4.301660393370163,13.524559797492945,13.191056123904248,57.549123882076756,26.19876782677664,2.662299350354253
1998,Germany,11175.760434499804,6.536714633765465,10.152940430020738,-8.70307111241308,45.60061609336558,96.12854181913593,23.501701955306242,-5.246548238040059
2022,India,29439.53784618524,1.3618561712318449,13.228596788311034,-7.172442610494958,8.566372119421438,96.87572152691723,15.645556634499501,-4.991778472754444
2013,USA,40755.97612978014,0.8098705092448818,18.93085206363451,14.088478167130138,31.71175545144387,113.49596042744972,37.849695109023365,-5.366631755141791
2004,Germany,30262.431910940057,1.0481778199510392,8.300636328248068,7.04125710795077,2.4112578467794163,116.88139320241736,10.928470983438388,-4.274533180103164
2021,China,15639.447095244595,4.721470817794387,7.246126761590836,5.987895990705844,32.542270509922346,86.87881647220013,35.610698922970236,-3.3276535600093107
2021,China,22796.434988416924,3.117705422585092,14.120722622863672,10.587791515637438,14.580073241794633,63.028953188442394,42.91056437532861,-2.1350805933688837
2013,Brazil,65340.6396351575,6.409375842524441,13.527063544910888,-11.525307532896171,23.03417188200228,128.8686163285154,15.281220916266067,-3.1678143498401043
2001,India,48938.8479131131,9.9282017490604,8.645866316238118,6.178687097400214,17.917963050795603,60.282534423103016,43.98923313044403,-0.4971637936875848
1991,Germany,37243.10951419263,4.170070144226426,18.77773120366637,0.1106582798471667,9.465081056064285,85.9761822810131,6.499543974777881,-4.091781657085923
1992,Brazil,5826.467849148079,5.951491913992877,17.362659567323757,9.874519208524195,31.47705871459983,72.16283581648464,46.07543234239364,-4.4118886325140165
2006,Germany,69507.00103181557,4.448237011119687,6.807703279706379,0.24425155995582948,44.21680220188976,131.16019017605947,10.32630025330841,-3.3670875447410866
1991,India,48644.57076815181,8.549080843357665,7.065423272386894,3.6072406280673626,47.99512787183777,76.14940904895775,34.05916300721147,2.6728110956404403
1991,China,25599.96102742142,9.071245832891261,11.70910589708037,-0.6677362080139222,10.424971794541838,70.19289454887296,16.25371110112738,-1.9397096984283877
2017,USA,62152.462899859485,8.83487831594997,16.150725729422245,-0.6552322933246764,36.151265929085696,109.67708007669287,42.64485760263262,-4.826425411119638
2012,China,21798.055318968178,9.756536267452947,3.7486864496038947,8.039099341854946,33.55262896367843,98.31734428198756,28.053516241195993,-1.512557049488925
2021,Brazil,40361.07764687885,0.7614322588339453,14.786697613490013,3.8569920194184952,17.825511689154055,33.94208835445999,11.085853606092561,-2.6075159554251153
2022,USA,46344.59964243863,8.478253540382545,14.020010255495649,3.997896048282314,1.935860768332566,86.06194482471521,30.69462070966903,-5.184069079157634
1990,Brazil,19369.11914449235,7.641835643871386,6.9351616305208,-1.4915254850542254,34.79977111833044,115.6121904833222,23.35471745886424,-3.0819768560441845
2008,India,68595.82312203874,2.6725968893034655,14.58300122510293,0.9332848901258277,47.32924816741551,148.96971939687631,34.765151747589556,-2.860179106235809
1991,USA,53632.47388863484,9.585040887181512,18.983114251285404,7.371529986143621,31.973885973866917,101.78908841614148,44.685647814355676,-3.7847745703316007
2015,Brazil,41257.859658219546,1.907690318184482,3.7953593645200647,9.778227573357547,22.32934348519407,68.13809863737131,23.42251090325383,1.6344867742413434
2021,India,16738.648881394558,6.95572430777213,8.434084939965063,5.896842064321383,26.73254081146979,49.399707974275394,18.044630579023682,-1.8348894865482694
1995,China,8500.783454871698,2.6364570597511685,10.44900418332804,12.722189665370493,10.78181157533596,133.46793043993165,5.653179253742396,-8.615093240289237
2021,India,25803.889113863926,4.598116163353709,18.287426101719724,9.609722644416028,37.776664023933144,125.89347757475535,30.86775670369437,-7.337108594124635
1993,Germany,53957.17683437118,7.332019020973405,19.358444592355664,1.8559136942855545,37.574571670482605,50.40996670132003,23.10236453441451,-1.2168815518560323
2000,India,22506.53438963163,5.851584099313944,10.549959190437649,5.142182179312105,8.130347718983822,46.08217171905455,21.859214855667293,-5.468000955419377
2006,India,40071.15433220783,4.561267397617061,15.75048300641725,12.78924830763588,44.0209407424833,112.96778098545283,13.232089457789563,-3.2723312321788
2013,Germany,52316.566487498305,3.600215093853879,12.038237403996211,3.57504132729175,14.190297234191958,60.94376804943873,24.352490533607345,-2.4685939109072104
1994,Brazil,12016.341452020184,8.476766729233507,12.1423098906034,9.74420843939492,49.13054698589413,59.83184378705452,49.299887911251574,0.6137896923255257
2023,Brazil,49544.37104753177,1.8662363279907304,7.72769175612806,5.664315107699611,19.762247687825045,39.79773211879518,18.398936915250996,1.0781057186226004
1995,India,10971.607701152905,4.585977327033101,6.688256179685952,1.5580908318139954,9.716318877990481,54.31681756227789,31.98669860336451,1.978456881817669
2011,Germany,67733.43323825477,9.08569693186385,7.8960908807087,-7.744854137539407,18.234285455936963,75.57598248704444,39.941909659205,-5.597430408340132
2000,Germany,36745.61845422107,8.535570729369693,12.457576123370348,-2.220074415947156,22.568836106162465,115.26898384541403,38.712102042943926,-4.618292359885333
2005,China,14793.947001142029,4.3089467434939435,3.495638162375513,14.03228474501147,4.396080878876447,63.720052273787466,19.794842937166585,-4.295944819798765
2022,Brazil,27254.93634218052,7.7495294542124284,18.4232320540589,4.732961498178,29.332700679941187,62.71856413237955,32.48870375825827,-5.065383261436045
1998,USA,31872.069204191994,8.320027891734163,5.656823062346196,1.931861410169688,30.283989553576117,57.038722831816656,44.206910837157075,-0.8020017528747244
1995,Brazil,54282.025719974925,8.944430528034482,6.741507506813571,12.98869876584682,37.20759231212414,82.17687677643559,5.695134247988507,-0.6833294179614722
2005,Brazil,53322.5460949796,5.672804805967666,11.810694999609987,2.5953534311234634,2.429324722246421,43.482770732370994,24.608046057948844,-0.015618336087894757
2018,China,44776.13284692651,2.442378417519762,15.071951027733748,0.7824755525220883,27.520672507257675,83.13199542417632,15.092303820885737,-1.7324773221947327
1992,USA,11885.496316302042,2.9254362267873506,4.627393930654755,7.779325654506156,3.592464230262555,111.54282230530968,22.488453067947752,-7.288419386817347
2009,China,14852.009153198784,3.30909940339524,8.400809858301757,6.379968569596333,35.35606677836602,23.872765524240883,23.719532358885875,1.8310486272608266
2008,USA,11094.199841961181,6.141123567691348,19.46746829476407,-9.205199747747018,3.730671299348239,21.271319439749043,38.600193415398664,-4.743436935130484
2015,India,42516.23091369076,0.8116914292217802,7.459830435276077,-0.8607517627763652,45.67466456874,29.765978320086198,9.221984257794942,1.672709145177047
1992,USA,62013.99869824126,6.542403453409698,8.321852466073498,-0.8245367154124423,35.402045777340334,89.63580802465457,28.06627564096297,-0.894735188205148
2008,China,33197.03329656017,3.961365265068204,17.22047434050657,-3.653264542699656,25.8620984891727,131.07916081410247,30.38876563094354,-5.221356576236094
2009,Brazil,15455.131307253503,3.3047971236516007,3.8536453387377394,0.5188044645675944,22.63369224077757,20.634980582632753,27.237092159831196,0.909935395232107
2021,USA,41272.751134682854,8.855217421917201,10.898423869752506,-2.6067780681856725,7.402958890249857,141.76596959600852,37.93429638782241,-7.029545989623848
1996,USA,57763.89409627114,4.87002275801759,9.453484995678394,-9.019635315864505,15.258970088668491,33.81620650416966,22.270606515808133,-0.721716330497737
2022,Germany,53211.28399834045,1.4030039325605814,8.381974918447069,-2.629005381759569,43.57899614602392,129.45785864756942,47.52351786380343,-0.35710221927034735
2007,Brazil,62294.30067887639,8.354094296249347,7.856893098760997,-12.831691572804703,45.318187766562204,82.77111944778308,26.68115491425236,0.8988566397816989
1990,India,23063.636321176407,0.9525919456468127,4.5533597826269565,2.273575883232347,1.0366377101560222,105.71646034624972,30.70462593266589,-4.646041019214383
2000,China,17607.001372405364,7.404117629597868,8.352039098978029,10.609636468233358,30.112683182400012,86.3887879781337,42.148887050603726,-3.0967372971593203
2017,India,62188.07158622602,7.8521091068213185,3.731890846166366,6.758612530636658,36.24572984223057,82.01626927331611,17.385624766900513,4.855144072051262
